Units: DEMAND (Kilo), interval
"Meter ID:","Date","Time","Int.Len","kWh-Del","kVARh-Del","kWh-Rec","kVARh-Rec"
"            02812297","01/08/18","13:45",15,0.823500000000000,0.251700000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","14:00",15,0.820800000000000,0.246200000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","14:15",15,0.815000000000000,0.241100000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","14:30",15,0.814300000000000,0.238000000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","14:45",15,0.805900000000000,0.236700000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","15:00",15,0.812900000000000,0.238000000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","15:15",15,0.810600000000000,0.238500000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","15:30",15,0.811900000000000,0.233000000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","15:45",15,0.811000000000000,0.230700000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","16:00",15,0.808900000000000,0.231200000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","16:15",15,0.809700000000000,0.231000000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","16:30",15,0.810200000000000,0.233900000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","16:45",15,0.811900000000000,0.236000000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","17:00",15,0.814900000000000,0.236700000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","17:15",15,0.816400000000000,0.231900000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","17:30",15,0.815000000000000,0.225700000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","17:45",15,0.820900000000000,0.234700000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","18:00",15,0.822400000000000,0.241800000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","18:15",15,0.826300000000000,0.252100000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","18:30",15,0.829000000000000,0.254400000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","18:45",15,0.830200000000000,0.256900000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","19:00",15,0.828700000000000,0.246600000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","19:15",15,0.113000000000000,0.033400000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","19:30",15,0.003400000000000,0.000000000000000,0.000000000000000,0.008200000000000
"            02812297","01/08/18","19:45",15,0.069000000000000,0.006400000000000,0.000000000000000,0.066400000000000
"            02812297","01/08/18","20:00",15,0.271000000000000,0.042800000000000,0.000000000000000,0.012500000000000
"            02812297","01/08/18","20:15",15,0.517800000000000,0.138100000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","20:30",15,0.811100000000000,0.213300000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","20:45",15,0.827600000000000,0.239300000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","21:00",15,0.834400000000000,0.250100000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","21:15",15,0.835900000000000,0.249600000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","21:30",15,0.837600000000000,0.250600000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","21:45",15,0.841200000000000,0.252100000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","22:00",15,0.836900000000000,0.249600000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","22:15",15,0.816200000000000,0.242800000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","22:30",15,0.840400000000000,0.252000000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","22:45",15,0.837100000000000,0.244900000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","23:00",15,0.835600000000000,0.245700000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","23:15",15,0.840100000000000,0.250800000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","23:30",15,0.843500000000000,0.254600000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","23:45",15,0.837800000000000,0.253400000000000,0.000000000000000,0.000000000000000
"            02812297","01/08/18","24:00",15,0.835600000000000,0.246500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","00:15",15,0.838400000000000,0.235900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","00:30",15,0.838200000000000,0.238100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","00:45",15,0.839100000000000,0.239300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","01:00",15,0.838900000000000,0.240000000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","01:15",15,0.836100000000000,0.241200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","01:30",15,0.837500000000000,0.241200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","01:45",15,0.840700000000000,0.239600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","02:00",15,0.839100000000000,0.241800000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","02:15",15,0.841000000000000,0.244900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","02:30",15,0.838700000000000,0.246000000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","02:45",15,0.840900000000000,0.243600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","03:00",15,0.839400000000000,0.242900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","03:15",15,0.842700000000000,0.245700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","03:30",15,0.843100000000000,0.246600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","03:45",15,0.840100000000000,0.245600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","04:00",15,0.843700000000000,0.244300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","04:15",15,0.840300000000000,0.240300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","04:30",15,0.841300000000000,0.238900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","04:45",15,0.842100000000000,0.237500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","05:00",15,0.840800000000000,0.236100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","05:15",15,0.842600000000000,0.246200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","05:30",15,0.844300000000000,0.244100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","05:45",15,0.842400000000000,0.243600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","06:00",15,0.843900000000000,0.242900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","06:15",15,0.844400000000000,0.250200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","06:30",15,0.845700000000000,0.271500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","06:45",15,0.843600000000000,0.268000000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","07:00",15,0.842400000000000,0.268500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","07:15",15,0.847300000000000,0.266400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","07:30",15,0.831500000000000,0.243100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","07:45",15,0.819200000000000,0.227100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","08:00",15,0.818800000000000,0.230100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","08:15",15,0.810500000000000,0.197200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","08:30",15,0.813600000000000,0.204300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","08:45",15,0.833300000000000,0.231800000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","09:00",15,0.830400000000000,0.228200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","09:15",15,0.828700000000000,0.225500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","09:30",15,0.829700000000000,0.225400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","09:45",15,0.828200000000000,0.228700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","10:00",15,0.819700000000000,0.223500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","10:15",15,0.816300000000000,0.215800000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","10:30",15,0.822500000000000,0.222600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","10:45",15,0.828300000000000,0.243800000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","11:00",15,0.830100000000000,0.244300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","11:15",15,0.842000000000000,0.263100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","11:30",15,0.849700000000000,0.273400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","11:45",15,0.847600000000000,0.266100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","12:00",15,0.827200000000000,0.249200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","12:15",15,0.830100000000000,0.258900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","12:30",15,0.831400000000000,0.262300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","12:45",15,0.824700000000000,0.264000000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","13:00",15,0.821500000000000,0.256900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","13:15",15,0.819400000000000,0.250000000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","13:30",15,0.822100000000000,0.251100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","13:45",15,0.820700000000000,0.247900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","14:00",15,0.824900000000000,0.244500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","14:15",15,0.814300000000000,0.240200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","14:30",15,0.814800000000000,0.237100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","14:45",15,0.811400000000000,0.232500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","15:00",15,0.808400000000000,0.235700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","15:15",15,0.811800000000000,0.236700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","15:30",15,0.812500000000000,0.238200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","15:45",15,0.812600000000000,0.238000000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","16:00",15,0.818700000000000,0.239500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","16:15",15,0.813300000000000,0.237700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","16:30",15,0.809800000000000,0.236400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","16:45",15,0.814900000000000,0.237300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","17:00",15,0.818000000000000,0.239300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","17:15",15,0.813300000000000,0.236300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","17:30",15,0.823900000000000,0.232600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","17:45",15,0.829600000000000,0.236400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","18:00",15,0.834100000000000,0.250900000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","18:15",15,0.828300000000000,0.256700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","18:30",15,0.695000000000000,0.249600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","18:45",15,0.728200000000000,0.253400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","19:00",15,0.833600000000000,0.263200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","19:15",15,0.835900000000000,0.262300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","19:30",15,0.821800000000000,0.250400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","19:45",15,0.845700000000000,0.255100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","20:00",15,0.850000000000000,0.256700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","20:15",15,0.850900000000000,0.260700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","20:30",15,0.850500000000000,0.261300000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","20:45",15,0.842400000000000,0.244100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","21:00",15,0.846100000000000,0.243700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","21:15",15,0.844700000000000,0.246600000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","21:30",15,0.848100000000000,0.248100000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","21:45",15,0.846300000000000,0.240200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","22:00",15,0.841300000000000,0.245200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","22:15",15,0.838000000000000,0.248700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","22:30",15,0.835600000000000,0.251500000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","22:45",15,0.831800000000000,0.248000000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","23:00",15,0.838600000000000,0.253700000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","23:15",15,0.836000000000000,0.242800000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","23:30",15,0.835300000000000,0.244200000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","23:45",15,0.838600000000000,0.246400000000000,0.000000000000000,0.000000000000000
"            02812297","02/08/18","24:00",15,0.835400000000000,0.247600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","00:15",15,0.837400000000000,0.242500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","00:30",15,0.839000000000000,0.244600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","00:45",15,0.839900000000000,0.243200000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","01:00",15,0.838600000000000,0.243800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","01:15",15,0.837600000000000,0.245000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","01:30",15,0.836300000000000,0.235700000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","01:45",15,0.837200000000000,0.237400000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","02:00",15,0.838200000000000,0.239600000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","02:15",15,0.835800000000000,0.234000000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","02:30",15,0.837500000000000,0.234200000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","02:45",15,0.836600000000000,0.230800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","03:00",15,0.836900000000000,0.229400000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","03:15",15,0.831800000000000,0.227500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","03:30",15,0.834200000000000,0.228500000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","03:45",15,0.834300000000000,0.232700000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","04:00",15,0.840700000000000,0.232800000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","04:15",15,0.839000000000000,0.230700000000000,0.000000000000000,0.000000000000000
"            02812297","03/08/18","04:30",15,0.833600000000000,0.227500000000000,0.000000000000000,0.000000000000000
