Units: ENERGY (Kilo), interval
"Meter ID:" "Date" "Time" "Int.Len" "kWh-Del" "kVARh-Del" "kWh-Rec" "kVARh-Rec"
"            02812275" "01/08/18" "00:15" 15 0,205125000000000 0,196925000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "00:30" 15 0,204825000000000 0,197175000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "00:45" 15 0,205300000000000 0,197450000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "01:00" 15 0,204950000000000 0,197750000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "01:15" 15 0,204200000000000 0,197750000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "01:30" 15 0,203875000000000 0,197400000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "01:45" 15 0,203625000000000 0,198000000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "02:00" 15 0,203600000000000 0,199100000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "02:15" 15 0,203325000000000 0,200025000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "02:30" 15 0,202925000000000 0,199825000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "02:45" 15 0,202625000000000 0,198750000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "03:00" 15 0,202750000000000 0,197850000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "03:15" 15 0,202350000000000 0,198850000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "03:30" 15 0,202500000000000 0,198700000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "03:45" 15 0,202475000000000 0,198850000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "04:00" 15 0,202725000000000 0,198325000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "04:15" 15 0,202050000000000 0,196800000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "04:30" 15 0,202100000000000 0,195250000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "04:45" 15 0,201725000000000 0,194375000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "05:00" 15 0,201725000000000 0,192800000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "05:15" 15 0,201375000000000 0,191275000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "05:30" 15 0,201250000000000 0,189975000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "05:45" 15 0,201125000000000 0,189375000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "06:00" 15 0,200600000000000 0,188875000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "06:15" 15 0,200625000000000 0,188175000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "06:30" 15 0,200325000000000 0,189950000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "06:45" 15 0,200175000000000 0,191475000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "07:00" 15 0,199975000000000 0,189200000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "07:15" 15 0,251575000000000 0,242325000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "07:30" 15 0,261675000000000 0,250600000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "07:45" 15 0,261550000000000 0,251825000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "08:00" 15 0,261825000000000 0,250700000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "08:15" 15 0,261950000000000 0,250000000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "08:30" 15 0,260625000000000 0,250250000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "08:45" 15 0,260600000000000 0,248925000000000 0,000000000000000 0,000000000000000
"            02812275" "01/08/18" "09:00" 15 0,260850000000000 0,249350000000000 0,000000000000000 0,000000000000000
